CustomerID,Frequency,Recency,AveragePurchaseAmount,Cluster
15467.0,4,10,9.65811320754717,Medium-Value Customers
15468.0,5,44,15.119310344827586,Medium-Value Customers
15469.0,4,32,18.685185185185187,Medium-Value Customers
15471.0,1,151,6.097142857142855,High Value Customer
15472.0,1,114,4.888947368421053,High Value Customer
15473.0,10,0,104.65714285714286,Medium-Value Customers
15475.0,1,78,15.658965517241374,Medium-Value Customers
15478.0,2,41,31.33521739130434,Medium-Value Customers
15480.0,1,117,20.122222222222224,High Value Customer
15482.0,16,16,51.72220472440944,Medium-Value Customers
15483.0,4,267,2.656931818181819,High Value Customer
15484.0,5,10,18.85243386243386,Medium-Value Customers
15485.0,3,90,29.941860465116278,Medium-Value Customers
15488.0,1,123,45.660000000000004,High Value Customer
15489.0,4,5,19.818727272727273,Medium-Value Customers
15491.0,7,64,19.940967741935495,Medium-Value Customers
15492.0,2,29,18.841714285714282,Medium-Value Customers
15493.0,7,150,6.579431438127107,Medium-Value Customers
15494.0,2,22,10.393840000000008,Medium-Value Customers
15497.0,3,18,78.73125,Medium-Value Customers
15498.0,35,5,23.702600382409166,Medium-Value Customers
15500.0,4,19,16.640588235294125,Medium-Value Customers
15502.0,23,16,21.989920634920633,Medium-Value Customers
15503.0,1,363,2.101285714285715,High Value Customer
15504.0,1,82,4.063846153846155,Medium-Value Customers
15505.0,7,53,35.32464646464647,Medium-Value Customers
15506.0,3,23,5.971097560975612,Medium-Value Customers
15507.0,1,172,10.703478260869565,High Value Customer
15508.0,6,226,10.872500000000002,High Value Customer
15510.0,1,331,250.0,High Value Customer
15511.0,5,12,5.682687500000001,Medium-Value Customers
15512.0,2,156,17.285714285714285,High Value Customer
15513.0,22,5,46.242292993630564,Medium-Value Customers
15514.0,13,13,13.59261467889909,Medium-Value Customers
15516.0,3,45,4.162,Medium-Value Customers
15517.0,1,234,9.89,High Value Customer
15518.0,13,39,8.690409090909096,Medium-Value Customers
15520.0,1,120,19.08333333333333,High Value Customer
15521.0,13,35,12.873250000000006,Medium-Value Customers
15522.0,2,88,6.99719298245614,Medium-Value Customers
15523.0,1,85,41.20099999999999,Medium-Value Customers
15524.0,1,25,440.0,Medium-Value Customers
15525.0,4,18,4.505666666666667,Medium-Value Customers
15526.0,2,182,37.11,High Value Customer
15527.0,10,19,14.14951807228915,Medium-Value Customers
15528.0,1,255,8.820384615384613,High Value Customer
15529.0,12,23,5.886913946587533,Medium-Value Customers
15530.0,4,22,13.91064814814815,Medium-Value Customers
15531.0,2,89,8.80456140350877,Medium-Value Customers
15532.0,6,26,5.7683650190114175,Medium-Value Customers
15533.0,5,20,8.685116279069764,Medium-Value Customers
15535.0,7,174,5.896153846153842,Medium-Value Customers
15537.0,1,164,4.621666666666668,High Value Customer
15539.0,1,301,13.133170731707319,High Value Customer
15540.0,1,12,14.220000000000002,Medium-Value Customers
15541.0,1,115,2.935517241379311,High Value Customer
15543.0,1,289,4.566428571428571,High Value Customer
15544.0,11,2,13.572835249042125,Medium-Value Customers
15545.0,2,55,3.613827160493826,Medium-Value Customers
15547.0,14,31,7.058176638176626,Medium-Value Customers
15549.0,4,78,14.273793103448275,Medium-Value Customers
15550.0,4,38,9.43655737704918,Medium-Value Customers
15551.0,1,274,15.03655172413793,High Value Customer
15552.0,1,188,5.301176470588236,High Value Customer
15553.0,1,61,7.807678571428569,Medium-Value Customers
15554.0,1,160,15.514285714285714,High Value Customer
15555.0,20,0,5.143999999999988,Medium-Value Customers
15556.0,1,25,9.024838709677418,Medium-Value Customers
15557.0,1,29,23.682499999999997,Medium-Value Customers
15561.0,5,12,23.314193548387102,Medium-Value Customers
15562.0,1,352,134.55,High Value Customer
15563.0,7,22,11.279401709401707,Medium-Value Customers
15565.0,2,51,21.644999999999996,Medium-Value Customers
15567.0,1,19,26.572857142857146,Medium-Value Customers
15568.0,3,45,14.307358490566035,Medium-Value Customers
15569.0,5,39,44.37774193548388,Medium-Value Customers
15570.0,13,11,12.454454545454546,Medium-Value Customers
15571.0,4,12,11.411052631578947,Medium-Value Customers
15572.0,7,26,11.873767441860466,Medium-Value Customers
15573.0,2,86,5.840865384615385,Medium-Value Customers
15574.0,4,178,4.180059523809525,High Value Customer
15576.0,1,302,20.903777777777783,High Value Customer
15577.0,3,33,6.6379487179487136,Medium-Value Customers
15578.0,1,163,9.776923076923076,High Value Customer
15579.0,2,303,6.835294117647057,High Value Customer
15581.0,14,32,22.715033112582784,Medium-Value Customers
15582.0,3,25,15.52068181818182,Medium-Value Customers
15584.0,5,24,5.780879999999999,Medium-Value Customers
15585.0,1,177,14.68709677419355,High Value Customer
15587.0,4,31,101.52000000000002,Medium-Value Customers
15589.0,4,256,15.219333333333333,High Value Customer
15590.0,1,290,-30.19,High Value Customer
15592.0,1,47,16.190833333333334,Medium-Value Customers
15593.0,1,71,39.96,Medium-Value Customers
15594.0,6,16,16.99548076923077,Medium-Value Customers
15596.0,9,68,15.99214285714286,Medium-Value Customers
15597.0,2,60,13.72695652173913,Medium-Value Customers
15598.0,3,50,14.73,Medium-Value Customers
15599.0,2,27,14.648846153846154,Medium-Value Customers
15601.0,17,12,16.29314009661835,Medium-Value Customers
15602.0,15,22,20.067222222222227,Medium-Value Customers
15603.0,1,79,24.240000000000002,Medium-Value Customers
15604.0,1,53,12.728823529411766,Medium-Value Customers
15605.0,5,31,17.88402985074627,Medium-Value Customers
15606.0,11,2,26.62241758241758,Medium-Value Customers
15607.0,1,162,8.05846153846154,High Value Customer
15608.0,4,29,18.228,Medium-Value Customers
15609.0,2,65,15.001666666666669,Medium-Value Customers
15610.0,1,52,18.743333333333332,Medium-Value Customers
15611.0,15,10,34.85311111111112,Medium-Value Customers
15612.0,2,91,32.525,Medium-Value Customers
15615.0,27,11,24.149277389277366,Medium-Value Customers
15618.0,5,87,15.245530612244904,Medium-Value Customers
15619.0,1,11,112.13333333333334,Medium-Value Customers
15620.0,6,50,14.657692307692308,Medium-Value Customers
15621.0,6,11,64.37611111111113,Medium-Value Customers
15622.0,16,44,15.06789719626169,Medium-Value Customers
15623.0,1,141,15.843684210526314,High Value Customer
15624.0,4,117,17.29794117647059,Medium-Value Customers
15625.0,8,101,22.125882352941176,Medium-Value Customers
15626.0,2,75,13.791836734693879,Medium-Value Customers
15628.0,10,25,18.252484076433124,Medium-Value Customers
15630.0,3,46,19.350819672131145,Medium-Value Customers
15632.0,10,16,17.781412429378538,Medium-Value Customers
15634.0,1,18,16.236666666666668,Medium-Value Customers
15636.0,2,31,28.9904,Medium-Value Customers
15637.0,1,53,14.890666666666668,Medium-Value Customers
15638.0,1,38,-47.0,Medium-Value Customers
15639.0,1,135,17.0128,High Value Customer
15640.0,17,17,25.11785858585855,Medium-Value Customers
15641.0,4,106,15.858823529411769,Medium-Value Customers
15643.0,6,126,17.98333333333334,Medium-Value Customers
15644.0,4,167,3.415966386554621,High Value Customer
15645.0,1,19,11.769423076923072,Medium-Value Customers
15646.0,4,36,11.809444444444443,Medium-Value Customers
15648.0,4,205,21.425,High Value Customer
15649.0,2,162,408.0,High Value Customer
15651.0,3,261,20.196875000000002,High Value Customer
15652.0,1,92,16.082857142857144,Medium-Value Customers
15653.0,2,116,146.23999999999998,High Value Customer
15654.0,2,10,43.93000000000001,Medium-Value Customers
15655.0,2,67,13.819459459459457,Medium-Value Customers
15656.0,4,46,15.92553191489362,Medium-Value Customers
15657.0,1,23,30.0,Medium-Value Customers
15658.0,8,38,17.12321428571428,Medium-Value Customers
15659.0,1,44,27.859090909090913,Medium-Value Customers
15660.0,12,26,16.51074468085106,Medium-Value Customers
15661.0,2,223,61.96,High Value Customer
15663.0,1,107,15.34888888888889,High Value Customer
15664.0,2,51,18.87526315789474,Medium-Value Customers
15665.0,2,67,19.32767241379311,Medium-Value Customers
15667.0,1,40,23.17846153846154,Medium-Value Customers
15668.0,1,188,76.32000000000001,High Value Customer
15669.0,5,41,19.36257142857143,Medium-Value Customers
15670.0,1,297,14.420833333333334,High Value Customer
15671.0,10,19,32.536913580246924,Medium-Value Customers
15673.0,4,1,18.58722580645162,Medium-Value Customers
15674.0,8,66,12.918666666666667,Medium-Value Customers
15675.0,3,82,15.413809523809524,Medium-Value Customers
15676.0,5,9,15.389305555555556,Medium-Value Customers
15677.0,1,50,19.916060606060608,Medium-Value Customers
15678.0,1,53,29.39166666666667,Medium-Value Customers
15679.0,4,25,7.102545454545453,Medium-Value Customers
15680.0,3,10,17.098461538461542,Medium-Value Customers
15681.0,6,19,14.124776119402982,Medium-Value Customers
15683.0,1,118,19.375,High Value Customer
15687.0,11,24,17.747023809523803,Medium-Value Customers
15689.0,2,2,28.233333333333334,Medium-Value Customers
15690.0,2,101,12.618947368421054,Medium-Value Customers
15691.0,1,340,68.4,High Value Customer
15692.0,1,29,15.920000000000002,Medium-Value Customers
15694.0,15,26,81.31139240506327,Medium-Value Customers
15695.0,2,267,18.63545454545455,High Value Customer
15696.0,12,66,14.94045197740113,Medium-Value Customers
15699.0,1,18,17.202777777777772,Medium-Value Customers
15700.0,3,173,7.461011235955052,High Value Customer
15701.0,4,74,6.506919831223629,Medium-Value Customers
15703.0,1,265,42.3,High Value Customer
15704.0,4,127,19.60358974358974,Medium-Value Customers
15705.0,1,202,23.850000000000005,High Value Customer
15706.0,7,30,16.979830508474578,Medium-Value Customers
15707.0,4,44,4.418598130841121,Medium-Value Customers
15708.0,11,41,11.211178451178448,Medium-Value Customers
15709.0,1,341,22.208333333333332,High Value Customer
15712.0,5,10,20.233207547169815,Medium-Value Customers
15713.0,3,144,17.3375,High Value Customer
15714.0,2,12,9.45371428571428,Medium-Value Customers
15716.0,4,146,9.481440677966106,High Value Customer
15717.0,1,235,21.47142857142857,High Value Customer
15719.0,14,3,5.377356076759059,Medium-Value Customers
15720.0,1,25,4.677578125000001,Medium-Value Customers
15721.0,1,12,5.572307692307691,Medium-Value Customers
15722.0,6,109,30.294583333333335,Medium-Value Customers
15723.0,1,424,4.953658536585365,High Value Customer
15724.0,3,68,17.691666666666666,Medium-Value Customers
15725.0,1,16,12.976562500000004,Medium-Value Customers
15727.0,7,9,17.148874172185433,Medium-Value Customers
15728.0,1,50,-33.7,Medium-Value Customers
15729.0,2,35,10.333333333333334,Medium-Value Customers
15730.0,4,123,15.18328767123288,Medium-Value Customers
15732.0,2,35,21.008571428571425,Medium-Value Customers
15733.0,1,310,16.23,High Value Customer
15734.0,2,115,51.517307692307696,High Value Customer
15737.0,12,15,13.842098765432096,Medium-Value Customers
15738.0,19,19,27.20892045454543,Medium-Value Customers
15739.0,1,244,56.14000000000001,High Value Customer
15740.0,1,50,17.208888888888893,Medium-Value Customers
15743.0,4,17,8.914318181818187,Medium-Value Customers
15744.0,1,78,11.6,Medium-Value Customers
15745.0,6,20,16.480615384615383,Medium-Value Customers
15746.0,2,135,6.308965517241378,High Value Customer
15747.0,3,13,10.473548387096768,Medium-Value Customers
15748.0,1,41,7.109999999999998,Medium-Value Customers
15749.0,4,39,1435.7266666666667,Low-Value Customers
15750.0,9,15,8.309254237288133,Medium-Value Customers
15752.0,8,40,6.380898058252433,Medium-Value Customers
15753.0,1,130,79.2,High Value Customer
15754.0,4,51,15.712758620689655,Medium-Value Customers
15755.0,8,1,15.562953020134241,Medium-Value Customers
15756.0,4,64,2.7758333333333307,Medium-Value Customers
15757.0,2,188,15.876000000000001,High Value Customer
15758.0,1,25,22.805555555555557,Medium-Value Customers
15759.0,3,219,36.14857142857143,High Value Customer
15762.0,2,78,15.777027027027026,Medium-Value Customers
15763.0,3,74,16.645555555555557,Medium-Value Customers
15764.0,10,0,17.263138297872345,Medium-Value Customers
15766.0,1,183,28.641818181818177,High Value Customer
15768.0,4,116,20.779642857142857,Medium-Value Customers
15769.0,29,41,352.54231292517005,Medium-Value Customers
15773.0,1,242,63.568000000000005,High Value Customer
15774.0,1,303,10.832,High Value Customer
15775.0,1,128,14.985714285714286,High Value Customer
15776.0,1,134,13.423333333333336,High Value Customer
15777.0,5,6,46.43681818181819,Medium-Value Customers
15780.0,3,36,16.38896551724138,Medium-Value Customers
15781.0,4,26,15.883809523809523,Medium-Value Customers
15782.0,4,10,58.95318181818183,Medium-Value Customers
15783.0,1,11,17.592857142857145,Medium-Value Customers
15785.0,8,60,26.479885057471275,Medium-Value Customers
15786.0,5,44,17.265000000000015,Medium-Value Customers
15787.0,3,27,4.602184466019418,Medium-Value Customers
15789.0,1,359,14.052,High Value Customer
15790.0,1,11,6.309999999999999,Medium-Value Customers
15791.0,3,44,21.11105263157895,Medium-Value Customers
15793.0,4,10,72.99692307692307,Medium-Value Customers
15795.0,1,150,14.524047619047622,High Value Customer
15796.0,10,18,19.752666666666666,Medium-Value Customers
15797.0,4,96,275.925,Medium-Value Customers
15799.0,3,76,9.02183673469388,Medium-Value Customers
15800.0,2,108,5.874621848739497,Medium-Value Customers
15801.0,4,47,15.104202898550723,Medium-Value Customers
15802.0,3,143,-150.47333333333333,Medium-Value Customers
15803.0,1,52,51.9775,Medium-Value Customers
15804.0,19,12,14.045802919708024,Medium-Value Customers
15805.0,20,24,17.759511400651455,Medium-Value Customers
15806.0,3,47,25.309032258064512,Medium-Value Customers
15807.0,3,51,18.83125,Medium-Value Customers
15808.0,5,191,17.737000000000005,High Value Customer
15809.0,6,69,9.283953488372092,Medium-Value Customers
15810.0,7,79,10.227053571428565,Medium-Value Customers
15811.0,9,18,15.621007194244601,Medium-Value Customers
15812.0,5,33,43.930243902439024,Medium-Value Customers
15813.0,2,208,32.59775,High Value Customer
15814.0,6,17,24.901756756756765,Medium-Value Customers
15815.0,5,35,42.869387755102046,Medium-Value Customers
15819.0,4,50,15.491463414634147,Medium-Value Customers
15820.0,1,320,12.17529411764706,High Value Customer
15821.0,2,45,9.209032258064516,Medium-Value Customers
15822.0,2,181,26.83242424242424,High Value Customer
15823.0,2,192,-49.4564705882353,High Value Customer
15825.0,1,173,26.647000000000002,High Value Customer
15826.0,4,52,23.90376811594203,Medium-Value Customers
15827.0,20,35,12.24985074626866,Medium-Value Customers
15829.0,2,141,12.473333333333333,High Value Customer
15830.0,2,60,13.358536585365854,Medium-Value Customers
15831.0,4,0,10.83710144927536,Medium-Value Customers
15832.0,1,255,15.496111111111109,High Value Customer
15834.0,6,71,7.5539855072463835,Medium-Value Customers
15835.0,4,45,19.08179999999999,Medium-Value Customers
15836.0,2,46,9.789166666666667,Medium-Value Customers
15837.0,1,183,16.3325,High Value Customer
15838.0,21,12,197.341775147929,Medium-Value Customers
15839.0,5,26,15.70369230769231,Medium-Value Customers
15840.0,3,0,12.344999999999999,Medium-Value Customers
15841.0,6,73,24.182000000000006,Medium-Value Customers
15843.0,1,99,14.86875,Medium-Value Customers
15844.0,1,47,11.885454545454547,Medium-Value Customers
15845.0,10,18,26.077642857142852,Medium-Value Customers
15847.0,2,289,17.694090909090907,High Value Customer
15850.0,2,20,2.4623711340206187,Medium-Value Customers
15852.0,2,187,7.305000000000001,High Value Customer
15853.0,1,52,3.693333333333334,Medium-Value Customers
15854.0,12,87,21.24749999999998,Medium-Value Customers
15855.0,5,95,8.902999999999995,Medium-Value Customers
15856.0,31,33,24.768254211332316,Medium-Value Customers
15857.0,1,19,21.214285714285715,Medium-Value Customers
15858.0,5,16,7.533246073298433,Medium-Value Customers
15860.0,8,41,6.8817605633802765,Medium-Value Customers
15861.0,9,13,5.485118829981721,Medium-Value Customers
15862.0,4,113,5.665850340136054,Medium-Value Customers
15863.0,2,26,3.8244444444444445,Medium-Value Customers
15864.0,8,23,73.74083333333334,Medium-Value Customers
15865.0,3,1,22.378250000000005,Medium-Value Customers
15866.0,1,102,5.1228888888888875,Medium-Value Customers
15867.0,16,23,8.202570194384446,Medium-Value Customers
15869.0,2,159,9.975999999999999,High Value Customer
15870.0,1,152,4.65907894736842,High Value Customer
15872.0,2,15,2.819765624999999,Medium-Value Customers
15874.0,9,128,31.610729927007306,Medium-Value Customers
15877.0,3,18,3.3647328244274806,Medium-Value Customers
15880.0,2,577,2.9554716981132074,High Value Customer
15881.0,8,313,13.695,High Value Customer
15882.0,5,199,20.639999999999997,High Value Customer
15883.0,2,151,8.09142857142857,High Value Customer
15885.0,3,123,21.075,Medium-Value Customers
15886.0,1,61,15.090833333333334,Medium-Value Customers
15888.0,2,80,10.090714285714284,Medium-Value Customers
15889.0,2,186,4.805053763440858,High Value Customer
15891.0,1,227,8.459999999999999,High Value Customer
15894.0,2,254,6.428048780487804,High Value Customer
15895.0,1,150,16.288181818181815,High Value Customer
15897.0,2,195,9.252083333333333,High Value Customer
15898.0,6,120,15.915862068965515,Medium-Value Customers
15899.0,1,546,14.0625,High Value Customer
15900.0,1,24,6.884509803921567,Medium-Value Customers
15901.0,3,17,3.1368965517241367,Medium-Value Customers
15903.0,8,10,68.3512,Medium-Value Customers
15904.0,1,332,5.489333333333333,High Value Customer
15906.0,8,20,10.078079470198682,Medium-Value Customers
15907.0,3,177,3.8853413654618465,High Value Customer
15909.0,1,174,27.419999999999995,High Value Customer
15910.0,8,16,4.614906367041197,Medium-Value Customers
15912.0,2,179,13.927368421052632,High Value Customer
15916.0,10,17,9.320250000000005,Medium-Value Customers
15917.0,1,189,10.258333333333335,High Value Customer
15918.0,2,272,8.35575,High Value Customer
15919.0,2,20,4.4747552447552446,Medium-Value Customers
15920.0,4,125,2.791666666666666,Medium-Value Customers
15921.0,1,173,13.441200000000002,High Value Customer
15922.0,2,666,30.300000000000008,High Value Customer
15923.0,1,666,6.0514285714285725,High Value Customer
15925.0,1,195,17.2625,High Value Customer
15930.0,1,275,20.315714285714293,High Value Customer
15932.0,11,1,20.687815126050427,Medium-Value Customers
15933.0,3,22,14.96567567567568,Medium-Value Customers
15935.0,2,6,34.738333333333344,Medium-Value Customers
15937.0,1,183,20.764285714285712,High Value Customer
15938.0,5,113,22.476666666666667,Medium-Value Customers
15939.0,16,4,79.25012987012987,Medium-Value Customers
15940.0,2,342,15.899999999999999,High Value Customer
15942.0,1,134,24.10285714285714,High Value Customer
15944.0,1,129,54.18333333333334,High Value Customer
15945.0,1,454,90.5,High Value Customer
15947.0,1,83,58.904827586206906,Medium-Value Customers
15948.0,2,44,15.92066666666667,Medium-Value Customers
15949.0,2,17,19.195789473684204,Medium-Value Customers
15950.0,5,79,16.555922330097076,Medium-Value Customers
15951.0,3,119,15.57139534883721,Medium-Value Customers
15952.0,4,182,8.86340659340659,High Value Customer
15953.0,10,5,15.869223300970873,Medium-Value Customers
15955.0,16,25,23.72870270270271,Medium-Value Customers
15957.0,1,121,10.211666666666664,High Value Customer
15958.0,1,75,14.907142857142857,Medium-Value Customers
15963.0,2,20,16.812857142857148,Medium-Value Customers
15965.0,4,18,6.9314754098360645,Medium-Value Customers
15967.0,2,24,4.986071428571428,Medium-Value Customers
15969.0,4,10,27.75714285714285,Medium-Value Customers
15970.0,1,99,28.55454545454546,Medium-Value Customers
15971.0,12,1,119.9957142857143,Medium-Value Customers
15973.0,3,236,16.628333333333334,High Value Customer
15974.0,8,5,19.375988700564974,Medium-Value Customers
15975.0,1,85,15.45875,Medium-Value Customers
15976.0,2,166,4.397346938775508,High Value Customer
15977.0,2,18,16.22661538461538,Medium-Value Customers
15978.0,1,78,22.424081632653067,Medium-Value Customers
15980.0,3,1,55.78744186046511,Medium-Value Customers
15981.0,8,6,35.13896907216493,Medium-Value Customers
15983.0,4,22,13.053274336283186,Medium-Value Customers
15984.0,11,71,10.243527272727276,Medium-Value Customers
15985.0,3,124,27.300526315789483,Medium-Value Customers
15986.0,1,90,12.008571428571429,Medium-Value Customers
15987.0,7,13,10.366285714285718,Medium-Value Customers
15988.0,1,20,5.852962962962964,Medium-Value Customers
15990.0,2,45,15.232884615384616,Medium-Value Customers
15992.0,1,181,13.996666666666664,High Value Customer
15993.0,10,16,4.922892857142856,Medium-Value Customers
15994.0,1,55,12.202000000000002,Medium-Value Customers
15996.0,7,1,7.975419847328239,Medium-Value Customers
15998.0,6,88,6.0592730844793685,Medium-Value Customers
16000.0,3,151,1377.0777777777778,Low-Value Customers
16003.0,5,60,26.55699029126214,Medium-Value Customers
16005.0,4,13,2.822889908256876,Medium-Value Customers
16006.0,1,5,12.674999999999999,Medium-Value Customers
16007.0,4,4,4.420623376623372,Medium-Value Customers
16008.0,3,24,14.508484848484851,Medium-Value Customers
16009.0,4,23,11.03011111111111,Medium-Value Customers
16010.0,3,128,4.738372093023255,Medium-Value Customers
16011.0,16,2,15.86183962264152,Medium-Value Customers
16012.0,3,155,15.056276595744679,High Value Customer
16013.0,54,2,220.9685430463576,Medium-Value Customers
16014.0,4,64,4.413040540540539,Medium-Value Customers
16015.0,4,27,3.7529347826086936,Medium-Value Customers
16016.0,10,15,6.258691983122368,Medium-Value Customers
16017.0,1,48,6.621249999999998,Medium-Value Customers
16018.0,2,4,14.60357142857143,Medium-Value Customers
16019.0,10,47,20.91054545454545,Medium-Value Customers
16020.0,3,17,18.50021739130435,Medium-Value Customers
16022.0,1,261,8.266842105263159,High Value Customer
16023.0,3,47,7.126831683168317,Medium-Value Customers
16024.0,1,13,3.925624999999999,Medium-Value Customers
16025.0,1,60,15.702142857142858,Medium-Value Customers
16026.0,1,44,7.377812500000002,Medium-Value Customers
16027.0,7,69,50.12470588235294,Medium-Value Customers
16029.0,76,30,186.10441605839407,Medium-Value Customers
16030.0,1,283,11.422068965517244,High Value Customer
16031.0,2,123,5.4894,High Value Customer
16033.0,27,5,7.576050347222211,Medium-Value Customers
16034.0,3,39,19.89545454545454,Medium-Value Customers
16036.0,2,88,13.798545454545444,Medium-Value Customers
16037.0,3,130,21.923589743589748,High Value Customer
16038.0,4,178,16.226071428571426,High Value Customer
16040.0,3,149,20.20846153846155,High Value Customer
16041.0,3,90,527.7333333333333,High Value Customer
16042.0,7,22,15.298266666666668,Medium-Value Customers
16043.0,4,5,19.845897435897445,Medium-Value Customers
16045.0,4,2,16.153012048192775,Medium-Value Customers
16048.0,3,86,27.07666666666667,Medium-Value Customers
16049.0,3,41,3.563429487179485,Medium-Value Customers
16050.0,1,174,13.790000000000001,High Value Customer
16052.0,1,55,10.648823529411766,Medium-Value Customers
16053.0,2,93,17.999404761904756,Medium-Value Customers
16054.0,1,146,11.198571428571427,High Value Customer
16055.0,1,280,16.85,High Value Customer
16056.0,1,46,9.777205882352941,Medium-Value Customers
16057.0,10,5,15.971791044776122,Medium-Value Customers
16059.0,6,72,8.110333333333339,Medium-Value Customers
16061.0,1,270,-29.95,High Value Customer
16062.0,4,6,18.025312499999988,Medium-Value Customers
16063.0,1,261,14.579130434782611,High Value Customer
16065.0,1,454,5.028243243243244,High Value Customer
16066.0,5,17,14.92029411764706,Medium-Value Customers
16070.0,2,23,25.82272727272727,Medium-Value Customers
16071.0,1,45,15.535238095238098,Medium-Value Customers
16072.0,1,289,25.405217391304344,High Value Customer
16073.0,2,292,47.175,High Value Customer
16076.0,11,23,16.5918320610687,Medium-Value Customers
16078.0,1,341,79.2,High Value Customer
16079.0,3,17,64.3809523809524,Medium-Value Customers
16080.0,3,68,16.05454545454546,Medium-Value Customers
16081.0,5,57,12.365198237885465,Medium-Value Customers
16083.0,2,101,42.503870967741946,Medium-Value Customers
16084.0,1,300,11.478421052631578,High Value Customer
16085.0,5,0,5.877305389221556,Medium-Value Customers
16086.0,6,30,27.98275,Medium-Value Customers
16091.0,2,125,17.503333333333337,High Value Customer
16092.0,5,115,14.704905660377358,Medium-Value Customers
16093.0,1,107,17.0,High Value Customer
16094.0,6,12,15.549701492537313,Medium-Value Customers
16096.0,1,265,26.718333333333334,High Value Customer
16097.0,1,241,18.505000000000003,High Value Customer
16098.0,7,88,29.93477611940299,Medium-Value Customers
16099.0,3,51,18.766666666666662,Medium-Value Customers
16101.0,3,10,15.011566265060239,Medium-Value Customers
16102.0,3,43,32.31824561403509,Medium-Value Customers
16103.0,6,80,29.784166666666664,Medium-Value Customers
16104.0,1,91,10.426206896551724,Medium-Value Customers
16105.0,1,220,25.919999999999998,High Value Customer
16106.0,1,214,18.063333333333333,High Value Customer
16107.0,7,18,103.36,Medium-Value Customers
16108.0,2,85,16.655102040816328,Medium-Value Customers
16109.0,2,219,33.99333333333333,High Value Customer
16110.0,3,46,3.7781920903954846,Medium-Value Customers
16112.0,4,70,12.23375,Medium-Value Customers
16113.0,1,95,5.379333333333334,Medium-Value Customers
16114.0,1,171,16.968750000000004,High Value Customer
16115.0,8,4,5.873133802816908,Medium-Value Customers
16116.0,2,5,16.939428571428575,Medium-Value Customers
16117.0,1,279,7.740333333333334,High Value Customer
16119.0,2,73,26.46,Medium-Value Customers
16120.0,5,30,40.441875,Medium-Value Customers
16121.0,2,58,4.090141509433961,Medium-Value Customers
16122.0,4,39,18.011052631578945,Medium-Value Customers
16123.0,1,52,19.23625,Medium-Value Customers
16124.0,2,317,11.696875000000002,High Value Customer
16125.0,1,516,22.25769230769231,High Value Customer
16126.0,4,60,53.74162393162395,Medium-Value Customers
16127.0,1,40,16.406250000000004,Medium-Value Customers
16128.0,5,18,21.126067415730336,Medium-Value Customers
16131.0,6,52,44.95564102564104,Medium-Value Customers
16133.0,46,17,39.19358904109589,Medium-Value Customers
16134.0,3,22,15.886578947368426,Medium-Value Customers
16135.0,1,263,24.64523809523809,High Value Customer
16136.0,3,30,19.172432432432437,Medium-Value Customers
16138.0,1,546,-7.95,High Value Customer
16139.0,3,19,20.497096774193547,Medium-Value Customers
16140.0,4,53,19.020810810810815,Medium-Value Customers
16141.0,1,1,20.68,Medium-Value Customers
16142.0,1,250,14.468648648648653,High Value Customer
16143.0,7,35,20.50711864406779,Medium-Value Customers
16144.0,1,159,175.2,High Value Customer
16145.0,18,3,15.788945147679305,Medium-Value Customers
16146.0,3,204,25.314827586206892,High Value Customer
16147.0,1,134,17.045454545454547,High Value Customer
16148.0,1,297,76.32000000000001,High Value Customer
16149.0,2,143,15.584444444444447,High Value Customer
16150.0,10,1,14.015220588235286,Medium-Value Customers
16152.0,1,269,63.070344827586204,High Value Customer
16153.0,5,50,20.496966292134836,Medium-Value Customers
16156.0,13,25,21.759856115107922,Medium-Value Customers
16157.0,4,16,33.90736842105264,Medium-Value Customers
16159.0,1,282,24.871428571428577,High Value Customer
16160.0,4,79,45.88409090909093,Medium-Value Customers
16161.0,26,15,10.663286852589634,Medium-Value Customers
16162.0,1,340,18.7,High Value Customer
16163.0,3,225,63.085714285714296,High Value Customer
16164.0,4,18,22.929428571428577,Medium-Value Customers
16168.0,28,3,38.0868686868687,Medium-Value Customers
16169.0,4,40,21.446705882352944,Medium-Value Customers
16170.0,7,51,14.806456692913383,Medium-Value Customers
16171.0,1,30,24.400000000000002,Medium-Value Customers
16172.0,5,6,16.524782608695652,Medium-Value Customers
16173.0,7,16,16.16747126436781,Medium-Value Customers
16174.0,3,33,43.89347826086957,Medium-Value Customers
16175.0,4,169,17.889482758620684,High Value Customer
16177.0,1,51,22.13,Medium-Value Customers
16178.0,1,139,24.737500000000004,High Value Customer
16179.0,1,61,19.62090909090909,Medium-Value Customers
16180.0,10,32,58.053863636363644,Medium-Value Customers
16181.0,1,74,27.776363636363644,Medium-Value Customers
16182.0,4,73,236.34464285714287,Medium-Value Customers
16183.0,1,275,22.580666666666673,High Value Customer
16184.0,7,5,25.1204347826087,Medium-Value Customers
16185.0,2,17,17.07774193548387,Medium-Value Customers
16186.0,13,5,18.22803652968038,Medium-Value Customers
16187.0,17,0,23.03447811447811,Medium-Value Customers
16188.0,4,36,14.654626865671643,Medium-Value Customers
16189.0,2,16,19.589090909090906,Medium-Value Customers
16190.0,1,41,35.84666666666667,Medium-Value Customers
16191.0,25,1,32.53854304635762,Medium-Value Customers
16193.0,1,237,16.55,High Value Customer
16198.0,1,76,26.712066666666665,Medium-Value Customers
16200.0,2,165,6.036983240223459,High Value Customer
